지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10)
108,서울,2017-11-24,-.4,0,1.8,62.5,3.7,1013.9,7.9,6.34,1.5,3.3
108,서울,2017-11-25,3,24,1.8,77.6,6.3,1012.6,2.4,2.08,,7.5
108,서울,2017-11-26,3.3,,1.8,71.6,5.5,1014.4,6.8,5.95,,4.3
108,서울,2017-11-27,2.5,,1.3,53,3.8,1016.1,,,,.9
108,서울,2017-11-28,6.4,.5,1.1,64.1,6.2,1011.9,3.4,4.21,,8.4
108,서울,2017-11-29,3.2,0,2.8,48.3,4,1015.3,8.4,7.04,,5.4
108,서울,2017-11-30,-2.4,,3.3,26.8,1.3,1018,,,,2
108,서울,2017-12-01,-2.2,0,1.6,49.4,2.7,1019.9,6.1,5.97,,2.3
108,서울,2017-12-02,1.9,,1.7,59.9,4.1,1017.3,6.7,6.33,,3.8
108,서울,2017-12-03,4.9,4,1.5,83.1,7.2,1012.5,1.9,3.01,,9
108,서울,2017-12-04,-1.2,.1,3.4,48.1,2.9,1012.2,8.4,6.79,,1.4
108,서울,2017-12-05,-4.2,.1,,40.1,1.8,1012,2.1,.86,.1,1.6
108,서울,2017-12-06,.2,1.2,,72.6,4.5,1011.7,7.7,6.14,1,7
108,서울,2017-12-07,.7,,1.7,64.5,4.2,1012,7.4,5.85,.9,3.5
108,서울,2017-12-08,-3.8,,1.8,41.3,1.9,1013.2,8.5,6.89,,2.1
108,서울,2017-12-09,-.5,,1,46.1,2.7,1009.6,7.4,6.32,,2.8
108,서울,2017-12-10,1.1,4.1,2,67.9,4.6,1004,2.6,2.08,4.3,7
108,서울,2017-12-11,-7,,3.5,40.5,1.5,1012.9,8.6,7.01,,.3
108,서울,2017-12-12,-9.4,,2.1,41.9,1.2,1019.3,8.6,6.8,,0
108,서울,2017-12-13,-8.7,,1.7,42,1.3,1021.4,8.6,6.81,,0
108,서울,2017-12-14,-6.6,,.9,42.9,1.6,1020.9,3.2,3.7,,5.9
108,서울,2017-12-15,-3,0,1,52.6,2.6,1016,.6,2.41,,7.3
108,서울,2017-12-16,-5.7,,3,43.1,1.7,1016.7,8.6,6.4,,0
108,서울,2017-12-17,-6.7,,1.9,38.1,1.4,1019.7,8.6,6.51,,1.1
108,서울,2017-12-18,-1.6,3.4,1.2,80,4.4,1015.9,2.7,1.66,5.1,6.8
108,서울,2017-12-19,-3.9,,2.1,49.4,2.2,1020.7,8.6,6.61,2.6,1
108,서울,2017-12-20,-3.9,.2,1.1,68,3.2,1020,1.3,3.36,2.4,7.1
108,서울,2017-12-21,-.9,,1.2,71.4,4,1020.3,8.6,6.15,2.2,.4
108,서울,2017-12-22,3.4,,1.1,66.6,5.2,1015.3,3.1,3.41,.8,8.4
108,서울,2017-12-23,6.1,,1.1,75.8,7.1,1012,3.9,3.28,,8
108,서울,2017-12-24,2.9,20,1.9,82,6.3,1003.2,0,.7,,6.6
108,서울,2017-12-25,-2.1,,2.8,43.1,2.3,1012.2,8.9,6.77,,2.1
108,서울,2017-12-26,-3.8,,2.9,41.8,2,1014.7,8.6,6.72,,.3
108,서울,2017-12-27,-6.9,,1.9,31.4,1.1,1019.3,8.9,6.61,,0
108,서울,2017-12-28,-2.1,0,1.3,47,2.6,1019,3.3,3.79,,8.5
108,서울,2017-12-29,2.1,0,1.1,67,4.8,1016.1,4.1,3.87,,4.6
108,서울,2017-12-30,1.4,.7,.9,79.5,5.4,1013.9,0,2.25,.2,9.3
108,서울,2017-12-31,-.3,1,2.3,54.4,3.2,1012.8,8.5,6.63,1.2,1.9
108,서울,2018-01-01,-1.3,,1.4,39.1,2.1,1016.8,8.3,6.14,,1
108,서울,2018-01-02,-1.8,,1.8,42,2.2,1018.1,7.9,5.36,,2.3
108,서울,2018-01-03,-4.7,,2.2,42.3,1.8,1019.9,8.6,6.56,,3.6
108,서울,2018-01-04,-4.7,,1.4,43,1.8,1016.5,6.2,4.73,,6.5
108,서울,2018-01-05,-3,,1.7,48.4,2.4,1010.3,8.2,5.96,,3.6
108,서울,2018-01-06,-2.8,,1.5,45.8,2.2,1012.9,8.8,6.79,,0
108,서울,2018-01-07,-.8,,.8,42.1,2.4,1010.7,3.1,3.75,,7.5
108,서울,2018-01-08,1.3,.9,1.8,51.9,3.4,1000.6,.5,2.39,1,9
108,서울,2018-01-09,-4.2,.5,2.9,59.4,2.7,1002.8,8.4,5.6,1,3.5
108,서울,2018-01-10,-7.5,.3,3,52,1.8,1007.9,8.8,6.85,.8,.9
108,서울,2018-01-11,-11.1,,2.8,49.8,1.3,1015.9,8.7,6.8,,.4
108,서울,2018-01-12,-10.2,0,1.7,35.4,1,1020.6,8.8,7.11,,2.3
108,서울,2018-01-13,-4.4,.4,.8,67.3,3,1021.1,.9,2.8,.6,8.3
108,서울,2018-01-14,.6,,1.2,64.1,4,1017.9,5.6,4.55,,7
108,서울,2018-01-15,4.7,.2,1.4,63.9,5.4,1012.8,6.5,4.67,,7.6
108,서울,2018-01-16,3.5,0,.7,59.1,4.6,1007.6,.5,2.4,,9.8
108,서울,2018-01-17,4.5,,1.2,64.1,5.4,1007.2,4.8,4.17,,7.4
108,서울,2018-01-18,2.1,0,1.9,59.6,4.3,1012.9,,,,8.6
108,서울,2018-01-19,1,,1.6,43,2.8,1013.5,8.7,6.56,,3.8
108,서울,2018-01-20,2.2,,1.6,57.6,4.2,1012,5.3,4.51,,5.1
108,서울,2018-01-21,.4,,1,36.6,2.2,1012.7,8.2,5.88,,2
108,서울,2018-01-22,.2,3.3,1.5,56.5,3.5,1005.2,.7,1.91,1,9.4
108,서울,2018-01-23,-11.7,,3.7,42,1.1,1013.4,9.1,7.62,1,.3
108,서울,2018-01-24,-14.2,,3.4,31.6,.7,1018.3,8.9,7.73,.9,0
108,서울,2018-01-25,-14,,2.8,32.6,.7,1019.1,8.3,7.28,.7,3.6
108,서울,2018-01-26,-14.8,,2.6,34.9,.7,1018.9,,,.5,0
108,서울,2018-01-27,-9.9,,1.4,37.4,1.1,1017.8,9,7.5,.3,1.8
108,서울,2018-01-28,-6.3,,2.6,36,1.4,1011.6,7.6,6.38,,3.3
108,서울,2018-01-29,-8.5,,2.7,35,1.1,1013,8.9,7.68,,.1
108,서울,2018-01-30,-5.3,2.9,1.3,62,2.8,1014.7,5.6,5.41,3.5,5.8
108,서울,2018-01-31,-2.6,0,1.6,54.5,2.7,1016.6,1.8,3.9,3.5,7.4
108,서울,2018-02-01,-4,,1.6,44.1,1.9,1018.3,9.1,8.09,1.6,0
108,서울,2018-02-02,-2.4,,1.6,51.1,2.5,1017.5,8.8,7.29,,1.9
108,서울,2018-02-03,-7.3,.5,3.8,47,1.7,1017.2,9.1,13.65,.3,1.3
108,서울,2018-02-04,-9.5,,3.1,40.9,1.2,1017.3,9.1,13.65,,0
108,서울,2018-02-05,-9.4,,3,37.8,1.1,1015.1,9.3,14.31,,.1
108,서울,2018-02-06,-10.1,,3.1,36.5,1,1014.4,9,14.13,,1.1
108,서울,2018-02-07,-8,,1.5,39.8,1.2,1015.4,9.2,13.39,,1
108,서울,2018-02-08,-4.4,,1.2,43.3,1.8,1014,9.2,13.05,,.3
108,서울,2018-02-09,.4,,1.1,43.9,2.8,1011.8,2.2,6.56,,9.1
108,서울,2018-02-10,-.5,,3,47.4,3.1,1010.9,5.3,9.41,,6.5
108,서울,2018-02-11,-6.1,0,2.7,42.5,1.7,1011.3,6.6,12.26,,3.5
108,서울,2018-02-12,-5.8,0,2.7,40.8,1.7,1011,8.7,13.74,,4.1
108,서울,2018-02-13,-.8,,2.7,54.5,3.2,1011,8.3,13.72,,3.1
108,서울,2018-02-14,3.5,,2.6,51,4.1,1006.3,3.3,6.92,,7.4
108,서울,2018-02-15,-.7,,2.5,28,1.6,1011.5,,,,3.8
108,서울,2018-02-16,-1.1,,2.1,40.1,2.3,1008.1,9.7,14.1,,3.3
108,서울,2018-02-17,-3,,2.9,25.6,1.2,1014.1,9,15.8,,1.9
108,서울,2018-02-18,-.4,,1.3,26.9,1.6,1015.5,7.2,11.22,,7.4
108,서울,2018-02-19,1.8,,1.5,48.6,3.4,1013.3,4.8,10.08,,6.1
108,서울,2018-02-20,.9,,2.5,41,2.5,1012.8,8.3,13.56,,5
108,서울,2018-02-21,-.9,,2.3,31.5,1.7,1013.4,9.8,15.28,,1.6
108,서울,2018-02-22,1.3,.4,2.2,59,4,1010.6,6.4,9.45,.4,5.8
108,서울,2018-02-23,4.2,3.7,1.9,81.1,6.6,1010.1,4.8,9.43,4.1,7
108,서울,2018-02-24,2.4,,2.1,49.4,3.6,1016.8,7.6,13.09,,6.1
108,서울,2018-02-25,1.9,,1.7,40.6,2.7,1014.6,9.2,16.17,,2.4
108,서울,2018-02-26,3.1,,1.4,43.1,3,1013.9,10.2,16.36,,1.3
108,서울,2018-02-27,4.2,,.9,48.8,4.1,1012.5,0,2.86,,8.5
108,서울,2018-02-28,4.6,25,2,73.3,6.1,1000.1,0,1.71,,10
108,서울,2018-03-01,-.2,.5,3.8,61.9,3.9,1001.1,8.7,17.94,,4.4
108,서울,2018-03-02,-.7,,1.5,34,1.9,1007.5,10.3,19.03,,2.4
108,서울,2018-03-03,7.9,0,1.5,38.1,4,1003.7,10.1,18.04,,4.1
108,서울,2018-03-04,9.8,11.5,1.2,89.1,10.7,1003,0,3.92,,10
108,서울,2018-03-05,5.5,3.5,2,67.5,6,1007.9,7,13.8,,5.4
108,서울,2018-03-06,4.5,,1.6,46.8,3.7,1018.8,10.6,17.85,,2.1
108,서울,2018-03-07,6.4,.5,1.8,54,5.1,1016.7,3,10.76,,8.6
108,서울,2018-03-08,4.6,4,1.9,76,6.4,1009.3,5.1,10.3,,8.1
108,서울,2018-03-09,4.5,,1.5,63.3,5.3,1012.6,5.1,10.22,,5.9
108,서울,2018-03-10,4.6,,2,65.8,5.5,1013.4,7.9,16.45,,4.6
108,서울,2018-03-11,6.4,,2,51.3,4.6,1014.7,9.8,18.11,,2.8
108,서울,2018-03-12,8,,1.4,45.8,4.9,1011.8,7.5,13.92,,3.3
108,서울,2018-03-13,12.4,,1.8,60.5,9,1008.3,6.6,14.17,,5.9
108,서울,2018-03-14,17,,2.3,58.8,11.1,1008.5,7.9,15.46,,6
108,서울,2018-03-15,12.4,27,2.1,92.1,13.3,1003.3,0,1.47,,9.8
108,서울,2018-03-16,7.1,,1.9,46.9,4.6,1014.1,11,21.16,,1.4
108,서울,2018-03-17,6.6,,1.5,48,4.6,1016.6,9.1,17.87,,4.4
108,서울,2018-03-18,8.2,.5,1.2,55.9,6,1010.7,0,7.19,,9.8
108,서울,2018-03-19,8,1,2.5,64.5,6.9,1006.2,0,3.33,,9.5
108,서울,2018-03-20,4.7,,3.4,39.9,3.4,1013,5.4,14.36,,6.9
108,서울,2018-03-21,2.1,1,1.7,64.1,4.5,1007.5,.4,6.13,,9.9
108,서울,2018-03-22,4.9,,2.2,61.5,5,1004.4,10.7,20.45,,1.5
108,서울,2018-03-23,6.1,,2,55.3,4.9,1009.1,8.7,19.08,,4.6
108,서울,2018-03-24,7.6,,2.1,61.9,6.5,1011.8,7.2,15.35,,6.3
108,서울,2018-03-25,9.6,,1.7,65.6,7.5,1014,9.5,19.12,,3.4
108,서울,2018-03-26,11,,1.9,64.5,7.8,1011.3,9.1,19.06,,3.6
108,서울,2018-03-27,13.3,,1.6,61.1,9.3,1007.3,7.9,15.98,,2.6
108,서울,2018-03-28,14,,2.2,66.4,10.4,1006.6,5.2,13.94,,4.3
108,서울,2018-03-29,15.4,,1.6,66.3,11.2,1009.6,7.5,14.86,,4.9
108,서울,2018-03-30,14.8,,1.7,55.6,8.8,1012.7,9.9,20.01,,.5
108,서울,2018-03-31,14,,1.9,52.9,8,1009.9,7.9,17.08,,4.4
108,서울,2018-04-01,15.6,,1.5,68.8,12.3,1006.3,1.3,7.25,,9.1
108,서울,2018-04-02,18.4,,1.9,64,13.1,1005.4,5.6,14.14,,6.1
108,서울,2018-04-03,17.8,.1,2.1,72.9,14.7,1006.4,.8,6.88,,9.1
108,서울,2018-04-04,13.4,18.5,1.9,67,10.1,1007.4,8,19.56,,6.1
108,서울,2018-04-05,7.6,10.5,2,90.6,9.4,1005.7,0,2.15,,9.9
108,서울,2018-04-06,5.8,6.5,3.1,71.6,6.7,1001,4,11.19,,8.9
108,서울,2018-04-07,4.2,.2,4.1,45.5,3.7,1003.4,9,18.24,,5.1
108,서울,2018-04-08,3.9,3,1.8,59.6,4.7,1004.7,3.3,7.93,,6.1
108,서울,2018-04-09,7.9,,1.1,57.9,5.4,1007.5,9.5,21.52,,2.6
108,서울,2018-04-10,15.1,5,3.5,51,9,1000,6.3,17.52,,6.3
108,서울,2018-04-11,12.6,,3,49.4,6.9,1000.8,11.8,24.86,,2.6
108,서울,2018-04-12,13.3,,2.6,30.5,4.3,1007.7,12,24.56,,1.3
108,서울,2018-04-13,14.6,,1.3,22.9,3.7,1011.8,2.7,12.68,,8.9
108,서울,2018-04-14,9,9,1.8,78.8,8.9,999.5,.3,3.49,,8.9
108,서울,2018-04-15,9.5,,2.4,65.5,7.6,1002.3,8.6,17.29,,3.1
108,서울,2018-04-16,11.6,,1.6,41.9,5.4,1009.3,12.3,24.79,,1
108,서울,2018-04-17,12.9,,1.9,37.9,5.4,1009.5,12.2,24.03,,.9
108,서울,2018-04-18,12.4,,1.9,35.4,4.9,1007.4,12,25.09,,.4
108,서울,2018-04-19,14,,1.9,38.8,5.9,1007.8,11.4,22.36,,0
108,서울,2018-04-20,18.4,,1.3,46,9.3,1009.3,11.3,22.68,,.5
108,서울,2018-04-21,18.7,,1.9,32,6,1008.1,12.4,26.14,,3.4
108,서울,2018-04-22,15.5,15.5,1.1,57.4,9.7,1007.9,0,5.09,,9.5
108,서울,2018-04-23,9.3,59,2.2,93.9,10.9,1005,0,2.59,,10
108,서울,2018-04-24,12.1,3,1.4,63.3,8.8,1001.6,0,10.14,,8
108,서울,2018-04-25,14.6,,1.5,37.8,5.9,1003.2,12.4,24.97,,.8
108,서울,2018-04-26,14.9,,2.1,51.9,8.3,1003.7,11.7,21.87,,3.9
108,서울,2018-04-27,15.7,,1.7,52.9,9.1,1004.2,11.3,22.9,,.1
108,서울,2018-04-28,15.4,,2,49,8,1006.2,12.4,26.04,,0
108,서울,2018-04-29,16.2,,1.9,43.1,7.4,1003.4,11.6,24.5,,2.4
108,서울,2018-04-30,19.2,,1.6,61.6,13.6,1004.4,9.2,20.74,,5.5
108,서울,2018-05-01,20.4,0,1.5,72.8,17.3,1003.5,3.2,12.42,,8.5
108,서울,2018-05-02,15.1,12,1.9,90.4,15.8,994.9,0,2.47,,9.9
108,서울,2018-05-03,11.2,1,2.7,62.4,8.1,997.4,8.2,12.18,,3.6
108,서울,2018-05-04,14.1,,2.7,45.5,7,1001.5,12.4,27.26,,1.4
108,서울,2018-05-05,18.3,,2.6,46.8,9.6,1004.7,11,22.26,,6
108,서울,2018-05-06,16.6,22,1.1,86.4,16.1,997.7,3.2,9.31,,9.3
108,서울,2018-05-07,19.2,,1.2,60.3,12.5,996.5,7.1,17.7,,6
108,서울,2018-05-08,17.5,,1.7,50.9,10,1003.9,11.3,23.25,,3
108,서울,2018-05-09,15.7,,1.7,50.4,8.8,1010.6,12.6,26.77,,.1
108,서울,2018-05-10,15.4,,2.3,67.4,11.5,1012.1,12.3,26.53,,3.1
108,서울,2018-05-11,16.1,,1.8,59.8,10.5,1008.2,5.3,18.7,,9.5
108,서울,2018-05-12,14.2,32,.9,89.3,14.4,999.8,0,1.32,,10
108,서울,2018-05-13,15.8,.5,1.9,82.5,14.5,998.3,6.9,16.37,,5.3
108,서울,2018-05-14,18.2,,1.4,71.4,14.5,1001.3,7.2,19.19,,6.6
108,서울,2018-05-15,23.2,0,1.1,56.4,15.5,1000,8.9,21.18,,8.5
108,서울,2018-05-16,22.3,45,1.9,93.8,25.1,995.1,0,1.6,,10
108,서울,2018-05-17,20.9,83,1.4,97,24,994,0,3.96,,10
108,서울,2018-05-18,16.3,6.5,1.3,86.8,16.3,996.2,.4,5.64,,8.3
108,서울,2018-05-19,17.6,,1.5,47.5,9.1,1005.9,12.7,29.13,,0
108,서울,2018-05-20,17,,1.4,32.1,6.1,1009.2,4.2,14.42,,4.6
108,서울,2018-05-21,17.8,,1.4,43.9,9.1,1007.9,8.8,24.59,,3.9
108,서울,2018-05-22,18.1,12.5,1.1,75.5,15.5,1002,2.7,10.87,,9
108,서울,2018-05-23,17.3,6.5,2.5,57.1,10.7,998.4,12.7,29.2,,1.4
108,서울,2018-05-24,18.3,,2.2,47.4,9.6,999.5,12.5,27.02,,.5
108,서울,2018-05-25,19.7,,1.8,47.4,10.1,998.5,12.1,25.48,,3.4
108,서울,2018-05-26,21.8,,1.4,50.1,12.3,998.8,12.6,26.86,,1
108,서울,2018-05-27,20.3,,1.7,47.4,11,1000.4,4.7,17.12,,7.3
108,서울,2018-05-28,22.3,,1.6,49.8,13.2,999.9,12.5,26.49,,3.8
108,서울,2018-05-29,21.4,1,1.8,69.3,17.5,1001.2,3.4,13.34,,9.4
108,서울,2018-05-30,20.2,0,1.9,69.8,16.2,1000,9.8,21.67,,4.6
108,서울,2018-05-31,20.9,,1.9,58.9,13.9,1001.4,12.9,26.94,,.9
108,서울,2018-06-01,23.8,,1.9,50.4,14.1,1004.7,12.9,27.94,,0
108,서울,2018-06-02,23.4,,2,44.5,12,1005.1,12.8,28.49,,1.4
108,서울,2018-06-03,24,,1.6,39.4,10.8,1003,12.9,27.18,,4
108,서울,2018-06-04,22.6,,1.9,50.1,13.6,1002.6,9.2,21.13,,7.9
108,서울,2018-06-05,23.7,,1.7,52.5,14.7,1001.6,11.4,24.35,,1.4
108,서울,2018-06-06,23,,2,62.9,17.4,1002.1,12.7,26.6,,1
108,서울,2018-06-07,22.2,,2,69.3,17.9,1001.7,9.4,24.04,,4.5
108,서울,2018-06-08,21.9,,2.1,68,17.5,998.8,7.1,18.52,,5.5
108,서울,2018-06-09,23.7,.5,1.4,60.6,17,997.1,7.9,20.24,,6.6
108,서울,2018-06-10,21.3,.5,1.4,59.9,14.9,994.7,1.4,12.82,,9.5
108,서울,2018-06-11,20.2,5,1.4,67.3,15.7,990.9,3.3,11.27,,8.5
108,서울,2018-06-12,21.3,0,1.7,65.5,16,993,12.1,23.45,,4.5
108,서울,2018-06-13,22,0,1.5,64,16.7,996.2,4.9,15.75,,7.4
108,서울,2018-06-14,21.6,29,1.1,74.9,19,997.7,1.4,10.34,,9.5
108,서울,2018-06-15,21.7,16.5,1.4,60.8,15.2,1001,9.8,23.64,,6.1
108,서울,2018-06-16,22.5,,1.4,56.4,15.1,1002.1,13,28.06,,.8
108,서울,2018-06-17,22.8,,1.3,66.9,18.2,1000.3,2.4,14.78,,7.8
108,서울,2018-06-18,24.8,,1.5,54.9,16.4,996.9,12.6,26.17,,3.6
108,서울,2018-06-19,22.4,,1.8,61.3,16.2,994.8,3.1,17.65,,8.1
108,서울,2018-06-20,22.7,,2.3,68.1,18.3,994,10.2,24.52,,5.4
108,서울,2018-06-21,23.7,,2.2,60.1,17,997.1,12.6,28.21,,3
108,서울,2018-06-22,25,,1.8,45.1,12.9,998.3,12.4,27.4,,5.1
108,서울,2018-06-23,24.5,,2,50.6,15.3,994.8,8.5,22.19,,8
108,서울,2018-06-24,25.2,,1.9,62.8,18.8,998.1,11.1,25.7,,4
108,서울,2018-06-25,27.1,,1.2,57.1,19.5,1000.2,7.8,20.44,,7.9
108,서울,2018-06-26,22.3,71.5,2.4,88.3,23.5,993.7,0,1.29,,10
108,서울,2018-06-27,22.3,1,2,81.9,21.8,992.3,2.9,13.56,,8.8
108,서울,2018-06-28,23.3,26.5,1.1,85.1,24.1,989.6,1.9,9.31,,9.5
108,서울,2018-06-29,24.7,6.5,1.5,78.5,24,993.1,8.4,18.79,,7.3
108,서울,2018-06-30,24.4,14.5,.9,83.8,25.5,999.6,.5,8.76,,9.1
108,서울,2018-07-01,21.9,83.5,.8,94.6,24.8,999.3,0,2.09,,9.9
108,서울,2018-07-02,22.6,59.5,.7,95.4,26.1,997.5,.1,4.73,,9.6
108,서울,2018-07-03,27.4,.1,.8,74.4,26.4,990.1,10.1,22.88,,6
108,서울,2018-07-04,27.3,,1.7,69.6,24.9,988.1,8.4,22.43,,7.1
108,서울,2018-07-05,25.3,.5,1.2,72.8,23.4,993.3,1.7,10.88,,8.6
108,서울,2018-07-06,23.9,,1.8,57.8,17.1,998.2,2.6,15.83,,8.5
108,서울,2018-07-07,23.7,,1.6,51.4,14.9,1000.3,,27.32,,3.6
108,서울,2018-07-08,23.3,,1.5,51.5,14.6,1002.4,9.5,23.98,,7
108,서울,2018-07-09,20.8,14,1.1,82.3,20,1004.9,0,4,,9.9
108,서울,2018-07-10,23.7,16.5,.7,87.8,25.6,1004.4,0,5.92,,9.8
108,서울,2018-07-11,26.8,3,1.3,82.9,28.9,1004.9,.1,8.74,,9.6
108,서울,2018-07-12,26.6,1,1.5,82.4,28.5,1003.4,1.1,9.92,,7.5
108,서울,2018-07-13,27.3,,1.8,74.8,26.8,1002.4,7,15.6,,6.4
108,서울,2018-07-14,27.9,0,1.9,69.6,25.7,1001.4,11.3,21.51,,5
108,서울,2018-07-15,28.3,,1.6,69.6,26.2,1002.3,11,22.91,,2.6
108,서울,2018-07-16,28.7,,1.7,64.3,24.4,1002.4,12.9,26.67,,.4
108,서울,2018-07-17,28.1,,1.7,66.5,24.7,1002.2,13,25.57,,1.3
108,서울,2018-07-18,28.2,,1.6,64.8,24.1,1001.9,13,25.14,,.8
108,서울,2018-07-19,28.7,,1.6,64.1,24.3,1001.1,12.9,27.8,,.1
108,서울,2018-07-20,29.5,,1.5,62.6,25,999.4,12.9,25.73,,.4
108,서울,2018-07-21,30.6,,1.5,53.6,22.5,999,12.9,26.62,,.3
108,서울,2018-07-22,31.8,,1.4,49.6,22.4,998.6,12.2,25.51,,3.5
108,서울,2018-07-23,31.7,,1.8,53.8,25,999,8,18.94,,7.9
108,서울,2018-07-24,31.4,,1.6,59.5,27,997.4,10.2,18.42,,4.4
108,서울,2018-07-25,30.1,,2.4,66.3,28,997.5,5.2,14.36,,6.3
108,서울,2018-07-26,30.1,,1.5,68.8,29.1,997.5,4.4,12.21,,5.8
108,서울,2018-07-27,30.9,,1.9,69.3,30.3,997.2,9.3,19.29,,2.3
108,서울,2018-07-28,29.5,7.5,1.2,77.1,31.6,996.1,3.4,9.59,,5.5
108,서울,2018-07-29,31.3,,1.2,52.4,23.1,994.2,12.3,22.33,,2.4
108,서울,2018-07-30,31.7,,1.2,50.9,23.4,994.3,11,19.68,,3.1
108,서울,2018-07-31,32.6,,1.5,50.5,24.2,994.7,12,24.5,,2.8
108,서울,2018-08-01,33.6,,1.7,55.5,28,993.4,12.6,25.69,,.8
108,서울,2018-08-02,33.7,,1.6,54.4,28,995.6,9.8,18.58,,4
108,서울,2018-08-03,33.1,,1.9,55.3,27.4,997.4,10.5,21.09,,1
108,서울,2018-08-04,31.1,,2.4,60.6,26.9,998.2,12.1,20.45,,3.4
108,서울,2018-08-05,30,2,2.6,71.8,29.9,997.6,10.1,20.62,,6.5
108,서울,2018-08-06,30.5,6.5,1.6,71.6,30.9,996.8,7.3,17.86,,7.6
108,서울,2018-08-07,30.5,,1.5,63.4,27.3,997.2,8.5,15.62,,3.6
108,서울,2018-08-08,31,,2.1,64.8,28.2,996.8,10.8,20.59,,3
108,서울,2018-08-09,28.8,2,1.5,76.3,30,994.5,2.6,11.11,,7.3
108,서울,2018-08-10,30.7,,1.4,60.9,26.1,993.6,11.4,21.85,,3.5
108,서울,2018-08-11,31,,1.5,55.8,24.5,995.3,11.5,21.37,,2.9
108,서울,2018-08-12,30.6,5,1.5,61.3,26.3,997.4,8.4,18.23,,6.5
108,서울,2018-08-13,30.5,1,1.4,68.6,29.3,1000.4,6.3,12.29,,7.3
108,서울,2018-08-14,31.7,,1.3,58.3,26.5,1000,9.5,18.37,,6.9
108,서울,2018-08-15,31.7,1,1.2,59.5,27,997.3,9.5,18.41,,6.4
108,서울,2018-08-16,29.9,,1.7,51,21.3,999.6,11,24.88,,3.3
108,서울,2018-08-17,27.2,,1.8,39.8,13.8,1002.4,12.4,26.23,,0
108,서울,2018-08-18,26.7,,1.4,44.6,15.2,1001.1,10.9,23.27,,5
108,서울,2018-08-19,28.2,,1.2,50.6,18.7,999.8,7.9,19.79,,7.9
108,서울,2018-08-20,29.1,0,2,55.6,22.1,995.3,6,15.07,,8.4
108,서울,2018-08-21,26.6,5,2.5,71.4,24.4,993.9,6.8,12.86,,6.3
108,서울,2018-08-22,30.7,,1.1,54.1,22.8,994.7,10.5,22.27,,4.5
108,서울,2018-08-23,29.4,3,1.7,59.1,23.9,990.2,1.7,9.3,,9.5
108,서울,2018-08-24,24.4,7.5,2.5,86.3,26.2,987.5,0,5.69,,9.6
108,서울,2018-08-25,25.2,,2.6,68,21.5,999.2,7.2,16.21,,7
108,서울,2018-08-26,23.2,2,1.2,70,19.4,1002,5.1,13.54,,6.4
108,서울,2018-08-27,22.7,19.5,.8,91,25,1001.6,0,7.84,,8.9
108,서울,2018-08-28,23.7,96.5,.9,92.4,27.1,1001.5,0,4.42,,9
108,서울,2018-08-29,25.2,42,2.4,86,27.3,999.1,.1,2.75,,10
108,서울,2018-08-30,25.3,9.5,1.8,80.9,25.9,999.2,1.9,8.74,,9.4
108,서울,2018-08-31,25.6,.1,1.6,67.4,21.4,1000.3,10.1,22.17,,4.5
108,서울,2018-09-01,25.5,,1.3,59.4,18.7,1001.5,10.6,21.01,,1.5
108,서울,2018-09-02,25.1,,1.5,55.8,17.6,999.2,9.2,20.34,,5.5
108,서울,2018-09-03,23.3,34.5,1,85.3,24.1,991.9,0,3.36,,9.8
108,서울,2018-09-04,23.2,,2.2,69.4,19.2,988,11,21.64,,5.1
108,서울,2018-09-05,24,,2.5,63.5,18.3,992.9,11.8,22.46,,1.9
108,서울,2018-09-06,24.1,1,2,69.9,20.5,994.2,2.2,11.03,,7.9
108,서울,2018-09-07,22,.5,2.5,54.6,14.2,995.7,10.9,19.58,,4.9
108,서울,2018-09-08,21.7,,1.7,48.8,12.2,1003.5,11.7,22.75,,.3
108,서울,2018-09-09,22.2,,1.2,49,12.5,1006.4,9.9,21.4,,1.4
108,서울,2018-09-10,22.9,,1.6,49.5,13.5,1010.6,10.3,19.84,,2.4
108,서울,2018-09-11,21.6,,1.5,48.1,12.3,1010.8,8.4,17.85,,7.5
108,서울,2018-09-12,22.8,,1.4,52,14.3,1008.1,11.3,20.39,,4.1
108,서울,2018-09-13,23.5,,1.2,63.5,18.1,1007,5,12.93,,7.9
108,서울,2018-09-14,23.5,.5,1.3,66.9,19,1005.6,1.6,9.8,,8.3
108,서울,2018-09-15,23.3,.2,1,76,21.6,1004.4,.8,7.44,,9.8
108,서울,2018-09-16,22.2,2,1.7,83.6,22.2,1005.4,0,6.44,,10
108,서울,2018-09-17,22.3,.1,1.9,64.3,16.7,1007,10.8,20.42,,5.3
108,서울,2018-09-18,22,,1.2,59.8,15.4,1006.6,7.9,15.85,,8.3
108,서울,2018-09-19,22.1,.2,1,59.1,15.4,1004.1,2.1,10.66,,9.5
108,서울,2018-09-20,19,5,1.8,82.4,18,1000.7,0,4.08,,10
108,서울,2018-09-21,19.4,18,1.3,85.8,19.2,1000.3,.6,6.31,,9.3
108,서울,2018-09-22,20.8,6.5,1.8,62.3,14.6,1004.6,10.8,19.06,,2.1
108,서울,2018-09-23,19.4,0,1.6,52.9,11.6,1005.8,7.4,14.77,,4.4
